pir,ldr_1,ldr_2,temp,hum,mic,led_on,timestamp
0,1,1,24.61,68.48,1186,0,1680683380
1,0,1,23.98,69.45,2880,0,1682359146
1,1,1,24.26,39.66,6,1,1661127370
0,0,1,24.95,75.95,1147,0,1681387326
1,1,0,26.86,51.3,118,0,1665008207
1,1,1,25.5,64.42,138,0,1668401818
1,0,1,26.91,46.49,105,0,1665248127
0,0,1,25.24,41.78,16,0,1661980007
1,1,1,25.26,37.57,13,0,1660799150
1,0,1,23.49,41.05,16,0,1661343408
1,1,1,24.17,70.74,0,1,1682296552
0,1,1,25.73,34.03,11,1,1661812518
1,1,1,24.52,74.3,128,0,1679066488
1,1,1,23.85,39.44,14,1,1661217771
1,0,1,26.05,66.52,274,0,1675706971
1,1,1,26.64,64.11,1166,0,1679994768
0,1,1,27.45,28.63,27,0,1663051421
1,0,1,25.3,68.14,606,0,1672919398
0,1,1,25.14,54.79,96,0,1665217143
1,1,1,24.59,40.28,3,0,1659855292
1,1,1,25.59,69.9,304,1,1677280961
1,1,1,24.9,72.48,170,0,1672460851
0,1,1,28.28,42.67,189,0,1664572178
1,1,1,25.49,71.43,163,0,1671086460
0,1,1,26.07,56.98,1139,0,1680220731
1,1,1,26.97,64.19,298,0,1677495646
1,0,1,24.5,74.71,114,0,1668688960
1,1,1,26.21,30.13,29,0,1662873524
1,1,1,26.81,52.86,307,1,1678060922
1,1,1,24.47,75.4,538,0,1671247195
0,1,1,25.72,58.05,212,0,1664354193
1,0,1,28.14,28.27,203,0,1666023381
1,0,1,25.33,72.37,208,0,1671110809
1,1,1,25.28,69.41,3870,0,1678531177
1,0,1,25.59,41.56,12,0,1660929582
1,0,1,24.87,72.65,210,0,1671880399
0,0,1,24.99,73.33,1766,0,1681049587
1,1,1,25.85,59.11,83,1,1667865486
1,1,1,26.05,59.14,181,0,1666579970
1,0,1,28.53,34.62,176,0,1666185602
1,0,1,25.55,71.87,1131,0,1681657111
1,0,1,26.79,55.14,94,0,1666960485
1,0,1,24.94,63.21,182,0,1664017127
1,1,1,27.2,62.78,290,0,1676084056
1,1,1,25.3,38.9,16,0,1661847721
1,0,1,27.05,44.05,331,0,1678044539
1,1,1,26.7,64.43,318,0,1676834674
1,0,1,25.74,61.73,147,0,1668971257
1,1,1,25.46,69.62,170,0,1672385952
1,1,1,26.37,64.8,314,0,1676815873
1,1,1,24.19,72.77,321,0,1673675397
0,1,1,27.9,35.74,152,0,1665891543
1,0,1,26.71,60.23,2037,0,1674418521
1,0,1,25.96,67.09,287,0,1675713034
0,1,1,25.09,76.95,1161,0,1680936020
0,1,1,25.16,76.75,1097,0,1681331476
1,0,1,27.54,62.36,4095,0,1677680681
1,0,1,24.14,43.14,19,0,1661521207
0,1,1,25.12,70.15,0,1,1682120372
1,1,1,24.07,73.43,122,0,1679403879
1,0,1,24.49,74.69,4095,0,1671304440
1,0,1,25.78,61.46,181,0,1664036566
0,1,1,27.01,55.32,164,1,1663716655
0,0,1,25.84,72.72,4095,0,1681918908
1,1,1,27.07,63.11,307,1,1677721305
0,1,1,24.89,38.78,16,1,1661641388
1,0,1,23.42,38.4,16,0,1662118964
1,0,1,24.87,67.25,140,0,1669063116
1,1,1,26.9,54.7,252,0,1664784117
1,0,1,26.35,46.31,233,0,1664286196
1,1,1,24.92,64.37,156,1,1679713588
1,1,1,26.99,52.74,198,0,1664772593
0,0,1,24.03,38.39,16,0,1660246485
1,1,1,25.94,64.5,157,1,1668387229
1,0,1,26.19,63.8,317,0,1677942087
0,0,1,25.45,27.21,17,0,1662305280
1,1,1,24.87,41.23,0,1,1660514587
1,1,1,25.78,67.91,302,0,1678298536
1,0,1,24.69,68.47,1195,0,1680703395
0,0,1,28.68,30.28,181,0,1665765817
1,1,1,26.92,50.17,196,0,1664770167
1,0,1,26.63,55.92,332,0,1677954224
1,1,1,25.45,72.2,307,0,1677318544
0,1,1,24.08,40.67,13,0,1661499965
1,0,1,24.66,70.89,330,0,1671538232
1,1,1,24.39,71.86,128,0,1679372917
1,1,1,24.38,73.9,330,0,1673666256
1,1,1,26.4,56.97,309,0,1677966871
1,1,1,26.9,62.01,317,0,1676791001
1,0,1,24.03,71.37,270,0,1679604842
1,0,1,24.84,73.37,233,0,1671557715
1,1,1,25.46,69.32,113,0,1678803366
1,1,1,25.57,70.27,303,0,1677201495
1,0,1,25.01,68.17,112,0,1668697482
1,0,1,25.43,67.62,125,1,1669236497
1,1,1,24.24,34.85,16,1,1662080130
1,1,1,25.88,63.47,178,1,1664066916
0,0,1,27.56,48.08,73,0,1663416300
1,1,1,24.97,76.14,186,1,1670461318
0,0,1,25.55,66.71,196,0,1669653913
1,1,1,25.9,67.82,306,0,1677825029
1,1,1,25.21,67.38,309,0,1677247011
0,0,1,26.27,56.66,93,0,1666951367
1,1,1,25.39,69.71,3395,0,1668126355
0,0,1,24.57,46.32,10,0,1660992062
0,1,0,26.73,55.72,157,0,1664526622
0,0,1,23.87,46.97,2,0,1659433258
0,1,1,24.22,70.96,117,0,1669440359
1,1,1,25.84,75.57,1111,1,1681692922
1,1,1,24.39,72.08,215,0,1671518136
1,0,1,24.22,43.95,0,0,1659609722
1,0,1,25.99,35.03,10,0,1660760346
1,1,1,24.36,72.46,114,0,1679376559
1,1,1,25.73,34.99,16,1,1661816154
1,1,1,28.22,58.89,322,0,1676532752
1,1,1,23.59,41.44,16,0,1661242076
1,1,1,24.87,69.37,116,0,1678621409
0,0,1,25.5,74.4,0,1,1681824151
1,0,1,26.98,50.47,125,0,1666877822
1,0,1,25.36,69.7,267,0,1675696650
1,1,1,26.89,60.69,286,1,1675905203
1,1,1,26.65,65.89,320,1,1676928658
1,1,1,24.45,68.27,3603,0,1668241906
1,0,1,24.89,37.13,11,0,1660580765
0,1,1,29.0,32.38,165,0,1666129102
0,1,1,24.81,67.74,173,0,1669699530
1,1,1,24.29,73.72,230,1,1668564294
1,0,1,24.49,77.94,268,0,1671392098
1,1,1,25.94,49.61,176,1,1664235750
1,1,1,27.1,64.09,305,0,1677464098
1,1,1,25.9,71.81,113,0,1678770585
1,1,1,24.92,68.24,117,0,1678615023
1,1,1,27.71,57.58,289,0,1676389589
1,0,1,24.6,74.4,4095,0,1671309924
1,0,1,26.78,66.24,408,0,1672768968
1,1,1,27.12,66.38,309,0,1678167055
1,1,1,25.75,72.13,241,0,1672622601
1,1,1,25.76,60.36,289,0,1676983838
1,0,1,22.68,62.3,3366,0,1667574293
0,1,1,25.25,67.53,170,1,1670105353
0,0,1,24.71,41.53,11,0,1660657212
1,1,1,28.0,58.6,331,0,1676646752
1,1,1,25.31,76.34,1168,0,1680998574
1,1,1,25.39,64.64,4095,1,1673315159
1,0,0,27.2,56.04,547,0,1672680486
1,0,1,24.18,72.71,230,0,1671650243
0,1,1,26.44,55.52,3573,0,1680296642
1,0,1,27.41,51.49,240,0,1671736077
0,0,1,25.84,28.78,16,0,1662322888
1,0,1,24.55,70.87,195,0,1672219686
1,0,1,26.38,63.46,307,0,1678210142
0,0,1,25.23,65.79,200,0,1669657564
1,0,0,25.78,69.28,189,0,1670519141
1,1,1,24.75,71.11,199,1,1672192279
1,0,1,26.95,56.36,177,0,1670867256
1,0,1,25.6,64.89,4005,0,1672868242
1,1,1,24.96,68.15,0,0,1682134339
1,1,1,26.87,52.34,219,1,1664848442
1,1,1,27.94,55.72,308,0,1676453921
1,0,1,26.69,57.56,239,0,1664880027
1,0,1,24.68,71.15,107,0,1668694439
1,1,1,25.46,70.32,3856,0,1678550451
1,0,0,25.91,70.11,224,0,1670003136
1,1,1,25.62,38.89,10,1,1659921457
1,0,1,27.59,57.5,337,0,1677610314
1,1,1,25.6,68.79,119,0,1678382131
1,0,1,25.73,71.48,1113,1,1681676543
1,1,1,25.4,67.69,459,0,1672813409
0,0,1,25.77,64.66,3073,0,1668080147
0,1,1,24.62,39.98,0,0,1660622025
1,0,1,25.4,46.07,0,0,1660048188
1,1,1,25.72,35.8,0,1,1661821608
1,1,1,24.53,72.35,204,1,1671582661
1,0,1,25.25,64.32,3530,0,1668350749
1,1,1,25.27,75.69,151,0,1670567814
0,0,1,25.97,54.81,103,0,1665320421
1,0,1,27.71,52.75,183,0,1663699048
0,0,1,24.57,70.61,2787,0,1682171410
0,0,1,25.56,60.6,139,0,1666696111
1,1,0,22.9,65.62,3445,0,1667624129
1,0,1,23.45,38.21,4095,0,1662125032
1,1,1,25.79,66.31,359,0,1674280763
0,0,1,26.43,52.33,223,0,1668019977
1,0,1,26.03,59.46,211,0,1664361481
1,1,1,27.37,58.17,287,0,1676175566
0,0,1,23.62,65.9,3594,0,1667489331
1,0,1,27.24,50.38,230,0,1666438365
0,0,1,25.29,46.8,10,0,1660043942
1,0,1,26.14,27.09,16,0,1662391509
1,1,1,27.08,50.54,89,0,1667009710
1,0,1,26.29,47.03,112,0,1663240858
0,1,1,24.36,65.92,180,0,1669877188
1,0,1,25.25,67.93,150,0,1669210339
1,0,1,26.43,59.29,367,0,1674126816
0,0,1,27.92,24.11,37,0,1662998592
0,0,1,26.85,60.23,185,0,1663759144
0,1,1,25.11,76.55,1170,0,1680920835
1,0,1,27.41,41.38,4095,0,1664384563
1,1,1,24.7,71.98,3744,0,1672300054
1,1,0,25.56,63.73,133,0,1669168972
1,0,1,24.93,67.74,4095,0,1682100338
1,0,1,26.84,44.13,101,0,1665417001
1,1,1,25.19,74.42,182,0,1669326559
1,1,1,25.05,68.24,180,1,1669759763
1,1,1,23.9,68.89,0,0,1682236410
1,1,1,27.23,60.76,305,0,1677652772
0,1,1,25.53,60.15,48,0,1679906719
1,0,1,25.06,42.42,1,0,1659463574
1,1,1,25.7,68.66,101,0,1678484403
1,0,1,26.42,76.56,191,0,1670614073
1,0,1,26.89,54.82,256,0,1664787756
0,1,1,24.74,73.4,166,0,1670377955
1,0,1,25.42,67.45,517,0,1672651858
1,1,1,29.25,35.05,144,0,1666218417
1,0,1,25.19,70.66,4095,0,1670160125
1,1,1,25.95,71.91,131,0,1668462665
1,0,1,26.87,54.61,119,0,1665169790
0,1,1,26.53,57.16,112,0,1664957159
1,1,1,24.72,27.39,16,1,1662258542
0,0,1,26.02,36.08,25,0,1661893847
1,0,1,26.0,65.66,585,0,1674248432
0,0,1,26.88,48.43,97,0,1665413963
1,1,1,25.33,68.74,204,0,1678640625
0,0,1,28.01,27.89,35,0,1663017412
1,0,1,25.27,72.06,1170,0,1681572703
0,0,1,24.27,38.12,9,0,1661370732
1,0,1,26.49,56.85,99,0,1666947718
0,0,1,27.36,44.36,123,0,1665081715
1,1,1,24.77,71.01,179,0,1672470594
1,1,1,25.87,71.45,129,1,1678394277
1,1,1,24.97,39.61,20,0,1662625841
1,1,1,25.66,65.57,1984,0,1674443528
1,0,0,25.79,61.19,221,0,1669912486
0,1,1,25.66,59.35,176,0,1664083299
1,1,1,26.5,66.33,305,1,1678237445
0,1,1,24.5,64.97,184,0,1669867453
1,1,1,25.97,45.32,3,0,1660102768
0,0,1,23.47,41.94,6,0,1661342195
1,0,1,25.23,66.41,112,0,1668767423
1,1,0,23.37,41.54,13,0,1660279222
0,0,1,25.09,65.84,1143,0,1680553443
1,1,1,25.93,55.39,102,0,1668892159
1,0,1,25.67,64.65,4001,0,1674484997
1,1,1,25.5,71.89,1176,1,1681165612
1,1,1,26.22,67.49,102,1,1668817342
1,1,0,27.8,28.61,43,0,1663039279
1,1,1,27.17,58.32,290,0,1676190121
0,1,1,26.01,51.58,86,0,1665195276
0,1,1,25.16,75.43,1152,1,1681346039
0,1,1,27.59,52.02,69,1,1667173244
1,0,1,25.39,64.42,2879,0,1674465477
0,1,1,25.08,76.11,1150,0,1681010712
1,1,1,26.57,61.51,177,1,1666567215
1,0,1,26.28,48.34,141,0,1666714344
0,0,1,26.35,57.05,180,0,1670878215
0,1,1,27.03,49.65,84,0,1666998169
1,0,0,26.63,63.66,380,0,1674500252
0,0,1,24.98,76.92,1170,0,1681293798
1,0,0,26.52,60.46,161,0,1668362307
1,1,1,25.9,69.02,272,1,1675721520
0,1,1,24.49,41.84,0,0,1659668523
1,0,1,25.81,71.18,1139,1,1681675329
0,1,1,24.71,38.15,5,0,1659845592
1,0,0,28.2,53.96,122,0,1668794213
1,1,1,24.17,75.85,688,0,1679144109
0,1,1,25.51,31.6,16,0,1662352013
1,1,1,26.18,59.18,171,1,1670805767
1,0,1,25.27,61.21,176,0,1668948727
1,0,1,27.39,62.67,341,0,1677672187
0,0,1,25.09,78.71,1154,0,1681410377
1,0,1,25.85,58.55,59,0,1679924331
1,0,1,25.96,66.01,142,0,1670933654
1,1,1,25.62,69.01,116,0,1678355307
1,1,1,27.18,61.38,286,1,1675973704
1,1,1,25.22,41.32,7,1,1660686964
0,0,1,27.84,46.52,101,0,1667065675
1,1,1,27.68,60.68,297,0,1676376855
1,1,1,25.05,69.48,209,0,1671772592
0,1,1,28.11,29.63,170,0,1665700201
1,1,1,25.6,69.18,303,0,1677124501
0,1,1,26.25,54.49,146,0,1666772684
1,1,1,25.74,58.98,80,1,1667863054
1,1,1,25.56,64.12,171,1,1663972823
1,0,1,25.09,68.8,4095,0,1672828028
1,1,1,25.57,68.48,400,0,1672804882
1,0,1,24.83,68.88,107,0,1668695656
1,0,1,25.99,64.36,366,0,1673457199
0,1,1,27.2,48.02,102,0,1665124836
0,0,1,24.94,56.63,208,0,1669829134
1,0,1,28.29,41.92,54,0,1663362288
1,1,1,26.14,38.32,7,1,1660000901
1,1,1,24.27,74.83,4095,0,1671256935
0,1,1,25.13,70.42,168,1,1670116293
1,1,1,26.24,67.06,309,1,1677806832
1,0,1,23.31,62.31,130,0,1667724432
1,1,1,24.95,64.7,399,0,1673332822
1,1,1,25.43,72.02,300,0,1677316117
0,0,1,27.55,53.19,97,0,1667221258
1,0,1,25.32,62.99,111,0,1668857481
1,1,1,26.88,53.23,164,1,1666490021
1,0,1,26.81,54.25,176,0,1663842312
0,0,1,24.21,46.66,0,0,1659447203
1,0,1,27.69,49.71,240,0,1664821722
1,0,1,25.24,67.68,619,0,1673184067
1,0,1,26.78,55.3,116,0,1665161286
1,1,1,25.64,64.63,306,0,1678278812
0,1,1,25.5,46.99,7,0,1660025142
1,0,1,26.13,62.25,181,1,1663964334
1,0,1,24.29,61.76,86,0,1667816243
1,1,1,27.49,55.82,309,1,1677548428
1,0,1,26.32,59.73,97,0,1667929357
0,0,1,26.17,55.83,112,0,1665237799
0,0,1,25.91,54.39,238,0,1664278296
1,1,1,26.9,57.08,100,0,1668806988
1,1,1,25.81,66.64,425,0,1674281372
1,1,1,24.85,71.58,311,0,1673586396
0,1,1,24.72,71.25,173,0,1670135145
1,1,1,25.85,70.6,3909,1,1678746749
0,1,1,25.24,41.93,6,0,1659938438
0,0,1,28.75,27.12,107,1,1663192889
0,0,1,25.96,29.33,40,0,1662817677
0,0,1,25.73,56.16,1152,0,1680184899
1,0,1,26.12,56.6,101,0,1665397560
0,0,1,23.71,68.47,2875,0,1682335444
1,0,1,28.01,45.71,106,0,1667060807
1,1,1,25.62,66.71,467,1,1672961424
1,1,1,24.5,72.21,172,0,1670394996
1,1,1,26.76,52.51,310,1,1678059710
1,1,1,25.77,59.05,1136,1,1680486030
1,1,1,27.44,61.77,299,0,1676276804
1,1,1,26.96,46.65,87,1,1667001207
0,1,1,24.62,63.39,170,0,1664009233
1,1,1,25.58,70.02,298,0,1677126320
0,0,1,24.92,43.26,25,0,1661615896
0,1,1,26.23,64.4,1158,0,1680076754
1,1,1,24.68,66.85,1183,1,1680663364
0,0,1,26.25,61.41,160,0,1670603727
0,1,1,23.97,33.66,10,1,1662085584
1,0,1,27.04,54.34,96,0,1666962916
1,0,1,25.78,36.76,16,0,1659967548
1,1,1,27.59,55.45,307,1,1677543581
1,1,1,25.04,75.95,1157,0,1681363646
1,0,1,25.76,67.75,1125,1,1681671083
0,1,1,26.7,53.76,202,0,1664607385
1,0,0,25.81,72.15,155,0,1669395939
1,0,1,25.36,67.82,287,0,1675777287
1,1,1,25.83,66.77,1186,1,1681949880
1,1,1,24.45,72.4,126,1,1679351080
1,1,1,25.53,65.24,3965,1,1672877979
0,0,1,24.16,37.41,7,0,1661096405
0,1,1,24.7,76.16,170,0,1670487491
1,1,1,26.28,53.24,131,0,1666764174
1,1,1,25.36,74.69,150,0,1670554424
1,0,1,25.99,67.28,432,0,1672849347
1,1,1,25.2,43.39,14,1,1661994559
0,1,1,26.27,36.45,0,0,1662437617
1,0,1,22.72,62.73,3351,0,1667566388
0,0,1,24.87,76.56,1168,0,1681301695
1,1,1,24.67,40.66,15,1,1661566712
0,1,1,23.96,71.2,3721,0,1667378081
1,0,1,25.53,72.16,1153,0,1681654681
1,1,1,26.38,49.09,112,0,1666754449
0,1,1,24.38,51.77,10,0,1660455742
1,0,1,24.88,70.6,1455,0,1669288804
0,0,1,23.91,69.08,2843,0,1682271656
1,0,1,25.98,54.76,292,0,1675787595
0,0,1,24.23,46.48,0,0,1659447809
1,1,1,25.83,61.22,290,0,1676989298
1,0,1,25.53,62.81,176,0,1663937008
0,0,1,27.47,35.74,155,0,1665825342
0,0,1,25.59,75.46,0,0,1681829615
1,0,1,27.12,39.35,101,0,1665419431
1,0,1,22.97,61.74,3354,0,1667582197
0,0,1,24.31,47.31,5,0,1660987815
0,0,1,26.13,58.39,176,0,1679945587
0,1,1,26.09,59.37,1132,0,1680231657
1,0,1,26.01,63.21,3891,0,1674234369
1,1,1,23.66,76.19,273,0,1679529517
1,0,0,26.1,62.37,459,0,1672857276
1,1,1,25.72,71.59,256,0,1672623827
1,0,1,25.28,64.78,1155,0,1680804859
1,0,1,24.91,67.65,210,0,1672176448
1,1,1,25.21,77.16,1174,0,1681329046
1,1,1,25.31,68.28,166,1,1670727254
1,1,1,24.38,75.96,125,0,1679125925
1,1,1,24.84,68.87,203,0,1672183150
1,1,1,25.85,69.5,165,0,1672372554
1,0,1,25.39,66.11,171,0,1668351357
1,1,1,24.97,70.88,3850,1,1672283006
0,1,1,24.08,70.92,2947,0,1682404094
1,0,1,24.23,72.8,141,0,1669457392
1,0,1,27.05,24.49,41,0,1662914198
1,0,1,24.69,74.65,4095,0,1671300168
1,0,1,25.92,32.98,44,0,1662658629
1,1,1,25.17,75.7,1155,1,1681351498
1,0,1,26.64,64.3,1152,0,1679998412
1,0,1,25.22,69.1,157,0,1671017057
1,0,1,25.51,68.29,4095,0,1673027104
1,1,1,27.91,55.51,336,0,1676627342
1,1,1,27.7,62.14,303,1,1676250733
1,1,0,26.76,31.61,43,0,1662858354
1,0,1,24.63,72.69,127,0,1669383771
0,0,1,25.81,77.82,1158,0,1681739105
1,0,1,28.01,34.23,413,0,1666172232
1,0,1,26.07,62.3,453,0,1672859713
0,1,1,26.9,52.88,240,0,1664777445
0,0,1,25.67,67.04,148,0,1669233456
1,1,1,26.32,53.43,128,0,1666766606
1,1,1,23.67,75.95,254,0,1679530125
1,1,1,27.48,62.39,4095,1,1676299239
1,0,1,25.83,65.81,427,0,1672778118
1,1,1,26.63,57.59,286,0,1674003594
1,1,1,24.19,73.79,342,1,1668565508
1,1,1,27.65,61.92,298,1,1676242860
1,0,0,27.42,25.22,48,0,1662835296
1,0,1,25.17,67.84,410,0,1673168836
1,1,1,27.71,60.16,304,0,1676385343
1,0,1,25.44,61.53,240,0,1673957207
1,0,1,24.99,72.72,213,0,1671882231
1,1,1,25.03,73.71,176,1,1671847532
0,1,1,27.14,56.43,144,0,1663818631
0,1,1,25.85,58.7,46,1,1679881220
1,1,1,24.56,74.21,174,0,1672102028
1,1,1,26.49,58.48,312,0,1678087605
1,1,1,25.59,67.13,495,0,1673409674
1,1,1,24.37,75.58,227,0,1672114237
1,1,1,25.45,63.79,371,0,1674463639
1,0,1,24.37,36.85,20,1,1661466007
1,1,1,25.72,74.86,704,0,1678452218
1,1,1,27.95,56.14,269,1,1676326520
0,1,1,24.8,43.56,10,0,1660716673
0,1,1,26.3,57.93,86,0,1665294300
1,1,1,26.47,65.59,307,1,1678230778
0,1,1,26.84,53.43,244,0,1664781084
1,1,0,24.79,66.45,146,0,1669002283
1,1,1,25.95,63.37,272,0,1675837923
1,1,1,25.07,78.12,1156,0,1681440708
1,1,1,25.51,69.02,203,0,1678379582
0,1,1,25.71,35.4,16,1,1661816760
1,0,1,27.83,54.97,204,0,1663791327
0,0,1,23.92,69.77,2325,0,1682269833
1,0,1,27.84,52.37,204,0,1664637158
1,1,1,27.61,58.62,297,0,1676308331
1,0,1,25.43,72.19,187,0,1671824962
1,1,1,24.06,73.43,138,1,1679411762
1,0,1,26.0,66.57,323,0,1677930559
1,1,1,25.06,72.85,192,0,1669608278
1,1,1,24.52,70.95,927,1,1668634848
0,1,1,25.41,72.87,1187,1,1681167432
1,0,1,24.39,68.38,1196,0,1668242514
0,1,1,26.81,51.32,108,0,1665006992
1,1,1,26.38,56.48,314,0,1677966265
1,1,1,24.8,72.22,123,0,1669416622
1,0,1,25.07,68.33,426,0,1673171272
1,1,1,25.29,76.24,291,1,1672017993
1,1,1,26.55,56.24,89,0,1667015789
0,1,1,26.28,61.08,101,1,1667099089
1,1,1,24.26,76.09,262,1,1679634695
1,0,0,24.94,69.92,201,0,1672158155
0,1,1,28.41,32.54,147,1,1665787686
1,1,1,25.46,65.51,271,0,1675735455
0,1,1,26.4,58.23,1149,0,1680147238
0,0,0,29.79,28.5,175,0,1665855723
1,0,1,25.78,72.24,4095,0,1681917085
0,1,1,26.4,55.95,84,0,1665288833
1,1,1,25.8,67.04,495,0,1672968614
1,1,1,27.06,64.65,282,0,1675999784
1,0,1,23.89,69.82,2572,0,1682263149
1,0,1,24.78,41.5,16,0,1661953907
0,1,1,25.77,40.9,16,0,1662454004
1,1,1,24.04,70.71,112,0,1669440967
1,1,1,28.04,60.62,336,1,1676560039
1,1,1,24.28,70.1,431,0,1679246682
0,0,1,26.33,46.62,94,0,1663240251
1,0,1,26.05,62.34,755,0,1673384632
1,1,1,26.32,67.82,307,0,1677426490
1,0,1,25.06,75.14,3727,0,1668528408
1,1,1,25.69,44.92,8,1,1660948387
1,0,1,23.85,36.45,9,0,1662042506
0,1,1,24.94,66.4,178,1,1669938647
1,0,1,25.09,66.52,140,0,1669061899
1,1,1,25.04,69.89,176,0,1671776245
0,0,1,23.94,48.58,16,0,1660470300
1,0,1,25.14,68.66,416,0,1672827419
1,1,1,27.47,55.98,324,1,1677549034
0,1,1,24.77,70.74,173,0,1669965406
0,1,1,25.45,36.43,11,0,1660793084
1,1,1,25.24,68.22,300,0,1677231234
1,1,1,25.18,70.94,1313,1,1673836358
0,1,1,24.96,74.59,1125,0,1681544759
1,0,1,24.74,65.28,1202,0,1680621460
0,1,1,25.86,58.59,1153,0,1680248054
1,0,1,24.28,37.45,17,0,1661449632
1,0,1,25.34,61.05,391,0,1668949336
0,0,1,28.25,37.28,60,0,1663348324
1,1,1,22.98,64.42,82,1,1667601040
1,0,1,25.89,64.89,2104,0,1672952902
1,1,1,25.74,64.58,284,0,1675847624
0,0,1,23.8,36.24,17,0,1662034009
1,0,1,25.23,36.93,16,0,1661864105
0,0,1,25.33,71.08,1168,0,1681154684
1,1,1,25.54,70.21,304,1,1677175433
1,0,1,24.51,69.86,256,0,1671544930
0,1,1,25.79,32.11,28,0,1662774586
1,1,1,27.35,62.35,295,0,1676283474
1,0,1,27.26,46.4,137,0,1666797603
1,1,1,25.6,70.03,299,0,1677129960
1,0,1,26.56,34.44,6,0,1659985140
1,0,1,25.24,69.43,1179,0,1681579385
1,1,1,24.11,70.61,0,0,1682306882
1,0,1,24.98,74.07,240,0,1668545449
1,0,1,26.26,70.5,1520,0,1674404798
1,1,1,25.51,74.39,4095,1,1682031699
1,1,1,25.64,73.63,1145,1,1681600025
0,1,1,25.83,66.75,1181,0,1681963241
1,1,1,25.17,74.74,3927,1,1671840186
0,0,1,29.35,24.66,103,0,1663182572
1,1,0,23.0,65.01,3511,0,1667615010
1,0,1,26.61,28.94,42,0,1662749101
0,1,1,24.9,42.29,7,0,1661929634
1,1,1,26.74,63.38,320,0,1676801919
1,1,1,25.22,67.44,1152,1,1680572863
1,1,1,24.37,74.71,3986,1,1668547881
0,1,1,27.04,57.51,219,0,1664862412
1,0,1,25.1,73.83,1783,0,1681053232
1,1,1,25.21,71.49,176,1,1669591223
1,1,1,25.51,69.7,95,0,1678589370
1,1,1,28.55,37.32,8,1,1659415070
0,1,1,26.53,53.65,165,0,1663645004
1,0,1,24.94,28.42,16,0,1662301634
1,0,1,25.01,75.26,1142,0,1681492951
0,0,1,26.05,53.0,112,0,1665048910
1,1,1,24.53,63.64,128,1,1679262461
1,1,1,26.52,54.6,117,0,1666855333
1,0,1,25.89,63.18,219,0,1668702957
0,1,1,25.61,63.15,171,0,1663911505
0,1,1,26.3,54.29,108,0,1665031293
0,1,1,24.7,38.77,16,0,1660615959
0,0,1,27.41,41.14,132,0,1666803681
1,1,1,25.83,66.93,676,1,1678303027
0,1,1,24.21,61.26,92,0,1667806513
1,1,1,24.81,58.1,48,0,1679803467
1,1,1,25.25,68.42,161,0,1670733340
0,1,1,26.06,65.21,78,0,1667280824
1,1,1,27.51,61.36,295,0,1676271346
0,0,1,27.62,35.84,158,0,1666087169
1,0,1,24.91,67.47,214,0,1669902139
1,1,1,24.61,74.34,208,0,1672094716
1,1,1,26.51,56.11,94,0,1665286403
0,0,1,24.68,33.41,7,0,1659794028
1,0,1,25.85,67.35,3854,0,1674301506
1,0,1,26.43,65.24,322,0,1677858399
0,0,1,29.09,27.84,168,0,1665859976
1,1,1,27.98,59.68,318,0,1676707960
1,1,1,25.7,67.24,4095,1,1672963679
1,0,1,25.85,63.31,417,0,1674394343
1,1,1,25.19,63.66,622,0,1673318205
0,1,1,25.51,41.31,16,0,1661919923
1,1,0,25.68,64.96,3842,0,1674438648
1,1,1,26.52,66.93,303,1,1678233808
1,1,1,24.45,71.23,213,0,1671596059
1,1,1,25.45,70.13,3199,1,1668202976
0,1,1,26.32,54.79,160,0,1666513722
1,1,1,24.73,73.77,209,0,1671512047
1,1,1,24.94,75.99,172,1,1670460710
1,1,1,28.06,31.2,251,1,1665958987
1,0,1,24.07,48.09,0,0,1659442959
0,0,1,26.01,58.57,171,0,1666639535
1,1,1,27.55,50.43,91,1,1663452720
1,1,1,27.13,63.76,295,0,1677478660
1,1,1,23.06,65.38,3399,0,1667537812
0,1,1,25.39,71.38,1187,1,1681162578
0,0,1,27.32,55.9,75,0,1667211532
0,0,1,27.29,26.27,37,0,1662916627
0,1,1,28.56,30.78,147,1,1665870909
1,1,1,26.92,61.28,278,1,1675907625
0,0,1,24.66,46.2,15,0,1660911971
1,1,1,25.63,45.11,5,1,1660013014
1,1,1,26.47,60.78,336,0,1674112185
0,1,1,25.29,36.03,11,1,1659821935
1,0,1,25.41,36.17,31,0,1662803714
0,1,1,24.54,42.71,11,0,1660543763
1,1,1,25.49,73.72,113,0,1678707318
0,0,1,27.03,55.34,209,0,1664716719
1,0,1,25.1,68.25,529,0,1673172491
1,1,1,25.16,74.98,207,0,1672030164
1,0,1,25.08,74.23,223,0,1672055129
1,1,1,26.7,63.86,304,0,1676944410
1,1,1,25.15,59.28,153,0,1668911012
1,1,1,25.23,71.22,174,1,1672455372
1,1,1,25.08,68.49,112,0,1678612428
1,1,1,25.85,58.31,833,1,1668048525
1,0,1,25.41,65.78,638,0,1672657948
0,1,1,27.26,44.77,66,0,1663388981
1,1,0,24.68,40.72,25,0,1662005485
1,1,1,25.34,70.3,304,0,1677149372
1,0,1,23.54,66.11,3704,0,1667478994
1,0,1,25.0,75.6,383,0,1673629104
0,0,1,24.99,67.56,185,0,1669726909
1,1,1,25.7,70.25,260,0,1672609788
1,0,1,24.21,38.6,10,0,1661201391
0,1,1,25.21,73.75,159,0,1670575117
